,buying,maint,doors,persons,lug_boot,safety,class
664,buying_high,maint_med,doors_2,persons_4,lug_boot_big,safety_med,acc
665,buying_high,maint_med,doors_2,persons_4,lug_boot_big,safety_high,acc
666,buying_high,maint_med,doors_2,persons_more,lug_boot_small,safety_low,unacc
667,buying_high,maint_med,doors_2,persons_more,lug_boot_small,safety_med,unacc
668,buying_high,maint_med,doors_2,persons_more,lug_boot_small,safety_high,unacc
669,buying_high,maint_med,doors_2,persons_more,lug_boot_med,safety_low,unacc
670,buying_high,maint_med,doors_2,persons_more,lug_boot_med,safety_med,unacc
671,buying_high,maint_med,doors_2,persons_more,lug_boot_med,safety_high,acc
672,buying_high,maint_med,doors_2,persons_more,lug_boot_big,safety_low,unacc
673,buying_high,maint_med,doors_2,persons_more,lug_boot_big,safety_med,acc
674,buying_high,maint_med,doors_2,persons_more,lug_boot_big,safety_high,acc
675,buying_high,maint_med,doors_3,persons_2,lug_boot_small,safety_low,unacc
676,buying_high,maint_med,doors_3,persons_2,lug_boot_small,safety_med,unacc
677,buying_high,maint_med,doors_3,persons_2,lug_boot_small,safety_high,unacc
678,buying_high,maint_med,doors_3,persons_2,lug_boot_med,safety_low,unacc
679,buying_high,maint_med,doors_3,persons_2,lug_boot_med,safety_med,unacc
680,buying_high,maint_med,doors_3,persons_2,lug_boot_med,safety_high,unacc
681,buying_high,maint_med,doors_3,persons_2,lug_boot_big,safety_low,unacc
682,buying_high,maint_med,doors_3,persons_2,lug_boot_big,safety_med,unacc
683,buying_high,maint_med,doors_3,persons_2,lug_boot_big,safety_high,unacc
684,buying_high,maint_med,doors_3,persons_4,lug_boot_small,safety_low,unacc
685,buying_high,maint_med,doors_3,persons_4,lug_boot_small,safety_med,unacc
686,buying_high,maint_med,doors_3,persons_4,lug_boot_small,safety_high,acc
687,buying_high,maint_med,doors_3,persons_4,lug_boot_med,safety_low,unacc
688,buying_high,maint_med,doors_3,persons_4,lug_boot_med,safety_med,unacc
689,buying_high,maint_med,doors_3,persons_4,lug_boot_med,safety_high,acc
690,buying_high,maint_med,doors_3,persons_4,lug_boot_big,safety_low,unacc
691,buying_high,maint_med,doors_3,persons_4,lug_boot_big,safety_med,acc
692,buying_high,maint_med,doors_3,persons_4,lug_boot_big,safety_high,acc
693,buying_high,maint_med,doors_3,persons_more,lug_boot_small,safety_low,unacc
694,buying_high,maint_med,doors_3,persons_more,lug_boot_small,safety_med,unacc
695,buying_high,maint_med,doors_3,persons_more,lug_boot_small,safety_high,acc
696,buying_high,maint_med,doors_3,persons_more,lug_boot_med,safety_low,unacc
697,buying_high,maint_med,doors_3,persons_more,lug_boot_med,safety_med,acc
698,buying_high,maint_med,doors_3,persons_more,lug_boot_med,safety_high,acc
699,buying_high,maint_med,doors_3,persons_more,lug_boot_big,safety_low,unacc
700,buying_high,maint_med,doors_3,persons_more,lug_boot_big,safety_med,acc
701,buying_high,maint_med,doors_3,persons_more,lug_boot_big,safety_high,acc
702,buying_high,maint_med,doors_4,persons_2,lug_boot_small,safety_low,unacc
703,buying_high,maint_med,doors_4,persons_2,lug_boot_small,safety_med,unacc
704,buying_high,maint_med,doors_4,persons_2,lug_boot_small,safety_high,unacc
705,buying_high,maint_med,doors_4,persons_2,lug_boot_med,safety_low,unacc
706,buying_high,maint_med,doors_4,persons_2,lug_boot_med,safety_med,unacc
707,buying_high,maint_med,doors_4,persons_2,lug_boot_med,safety_high,unacc
708,buying_high,maint_med,doors_4,persons_2,lug_boot_big,safety_low,unacc
709,buying_high,maint_med,doors_4,persons_2,lug_boot_big,safety_med,unacc
710,buying_high,maint_med,doors_4,persons_2,lug_boot_big,safety_high,unacc
711,buying_high,maint_med,doors_4,persons_4,lug_boot_small,safety_low,unacc
712,buying_high,maint_med,doors_4,persons_4,lug_boot_small,safety_med,unacc
713,buying_high,maint_med,doors_4,persons_4,lug_boot_small,safety_high,acc
714,buying_high,maint_med,doors_4,persons_4,lug_boot_med,safety_low,unacc
715,buying_high,maint_med,doors_4,persons_4,lug_boot_med,safety_med,acc
716,buying_high,maint_med,doors_4,persons_4,lug_boot_med,safety_high,acc
717,buying_high,maint_med,doors_4,persons_4,lug_boot_big,safety_low,unacc
718,buying_high,maint_med,doors_4,persons_4,lug_boot_big,safety_med,acc
719,buying_high,maint_med,doors_4,persons_4,lug_boot_big,safety_high,acc
720,buying_high,maint_med,doors_4,persons_more,lug_boot_small,safety_low,unacc
721,buying_high,maint_med,doors_4,persons_more,lug_boot_small,safety_med,unacc
722,buying_high,maint_med,doors_4,persons_more,lug_boot_small,safety_high,acc
723,buying_high,maint_med,doors_4,persons_more,lug_boot_med,safety_low,unacc
724,buying_high,maint_med,doors_4,persons_more,lug_boot_med,safety_med,acc
725,buying_high,maint_med,doors_4,persons_more,lug_boot_med,safety_high,acc
726,buying_high,maint_med,doors_4,persons_more,lug_boot_big,safety_low,unacc
727,buying_high,maint_med,doors_4,persons_more,lug_boot_big,safety_med,acc
728,buying_high,maint_med,doors_4,persons_more,lug_boot_big,safety_high,acc
729,buying_high,maint_med,doors_5more,persons_2,lug_boot_small,safety_low,unacc
730,buying_high,maint_med,doors_5more,persons_2,lug_boot_small,safety_med,unacc
731,buying_high,maint_med,doors_5more,persons_2,lug_boot_small,safety_high,unacc
732,buying_high,maint_med,doors_5more,persons_2,lug_boot_med,safety_low,unacc
733,buying_high,maint_med,doors_5more,persons_2,lug_boot_med,safety_med,unacc
734,buying_high,maint_med,doors_5more,persons_2,lug_boot_med,safety_high,unacc
735,buying_high,maint_med,doors_5more,persons_2,lug_boot_big,safety_low,unacc
736,buying_high,maint_med,doors_5more,persons_2,lug_boot_big,safety_med,unacc
737,buying_high,maint_med,doors_5more,persons_2,lug_boot_big,safety_high,unacc
738,buying_high,maint_med,doors_5more,persons_4,lug_boot_small,safety_low,unacc
739,buying_high,maint_med,doors_5more,persons_4,lug_boot_small,safety_med,unacc
740,buying_high,maint_med,doors_5more,persons_4,lug_boot_small,safety_high,acc
741,buying_high,maint_med,doors_5more,persons_4,lug_boot_med,safety_low,unacc
742,buying_high,maint_med,doors_5more,persons_4,lug_boot_med,safety_med,acc
743,buying_high,maint_med,doors_5more,persons_4,lug_boot_med,safety_high,acc
744,buying_high,maint_med,doors_5more,persons_4,lug_boot_big,safety_low,unacc
745,buying_high,maint_med,doors_5more,persons_4,lug_boot_big,safety_med,acc
746,buying_high,maint_med,doors_5more,persons_4,lug_boot_big,safety_high,acc
747,buying_high,maint_med,doors_5more,persons_more,lug_boot_small,safety_low,unacc
748,buying_high,maint_med,doors_5more,persons_more,lug_boot_small,safety_med,unacc
749,buying_high,maint_med,doors_5more,persons_more,lug_boot_small,safety_high,acc
750,buying_high,maint_med,doors_5more,persons_more,lug_boot_med,safety_low,unacc
751,buying_high,maint_med,doors_5more,persons_more,lug_boot_med,safety_med,acc
752,buying_high,maint_med,doors_5more,persons_more,lug_boot_med,safety_high,acc
753,buying_high,maint_med,doors_5more,persons_more,lug_boot_big,safety_low,unacc
754,buying_high,maint_med,doors_5more,persons_more,lug_boot_big,safety_med,acc
755,buying_high,maint_med,doors_5more,persons_more,lug_boot_big,safety_high,acc
756,buying_high,maint_low,doors_2,persons_2,lug_boot_small,safety_low,unacc
757,buying_high,maint_low,doors_2,persons_2,lug_boot_small,safety_med,unacc
758,buying_high,maint_low,doors_2,persons_2,lug_boot_small,safety_high,unacc
759,buying_high,maint_low,doors_2,persons_2,lug_boot_med,safety_low,unacc
760,buying_high,maint_low,doors_2,persons_2,lug_boot_med,safety_med,unacc
761,buying_high,maint_low,doors_2,persons_2,lug_boot_med,safety_high,unacc
762,buying_high,maint_low,doors_2,persons_2,lug_boot_big,safety_low,unacc
763,buying_high,maint_low,doors_2,persons_2,lug_boot_big,safety_med,unacc
764,buying_high,maint_low,doors_2,persons_2,lug_boot_big,safety_high,unacc
765,buying_high,maint_low,doors_2,persons_4,lug_boot_small,safety_low,unacc
766,buying_high,maint_low,doors_2,persons_4,lug_boot_small,safety_med,unacc
767,buying_high,maint_low,doors_2,persons_4,lug_boot_small,safety_high,acc
768,buying_high,maint_low,doors_2,persons_4,lug_boot_med,safety_low,unacc
769,buying_high,maint_low,doors_2,persons_4,lug_boot_med,safety_med,unacc
770,buying_high,maint_low,doors_2,persons_4,lug_boot_med,safety_high,acc
771,buying_high,maint_low,doors_2,persons_4,lug_boot_big,safety_low,unacc
772,buying_high,maint_low,doors_2,persons_4,lug_boot_big,safety_med,acc
773,buying_high,maint_low,doors_2,persons_4,lug_boot_big,safety_high,acc
774,buying_high,maint_low,doors_2,persons_more,lug_boot_small,safety_low,unacc
775,buying_high,maint_low,doors_2,persons_more,lug_boot_small,safety_med,unacc
776,buying_high,maint_low,doors_2,persons_more,lug_boot_small,safety_high,unacc
777,buying_high,maint_low,doors_2,persons_more,lug_boot_med,safety_low,unacc
778,buying_high,maint_low,doors_2,persons_more,lug_boot_med,safety_med,unacc
779,buying_high,maint_low,doors_2,persons_more,lug_boot_med,safety_high,acc
780,buying_high,maint_low,doors_2,persons_more,lug_boot_big,safety_low,unacc
781,buying_high,maint_low,doors_2,persons_more,lug_boot_big,safety_med,acc
782,buying_high,maint_low,doors_2,persons_more,lug_boot_big,safety_high,acc
783,buying_high,maint_low,doors_3,persons_2,lug_boot_small,safety_low,unacc
784,buying_high,maint_low,doors_3,persons_2,lug_boot_small,safety_med,unacc
785,buying_high,maint_low,doors_3,persons_2,lug_boot_small,safety_high,unacc
786,buying_high,maint_low,doors_3,persons_2,lug_boot_med,safety_low,unacc
787,buying_high,maint_low,doors_3,persons_2,lug_boot_med,safety_med,unacc
788,buying_high,maint_low,doors_3,persons_2,lug_boot_med,safety_high,unacc
789,buying_high,maint_low,doors_3,persons_2,lug_boot_big,safety_low,unacc
790,buying_high,maint_low,doors_3,persons_2,lug_boot_big,safety_med,unacc
791,buying_high,maint_low,doors_3,persons_2,lug_boot_big,safety_high,unacc
792,buying_high,maint_low,doors_3,persons_4,lug_boot_small,safety_low,unacc
793,buying_high,maint_low,doors_3,persons_4,lug_boot_small,safety_med,unacc
794,buying_high,maint_low,doors_3,persons_4,lug_boot_small,safety_high,acc
795,buying_high,maint_low,doors_3,persons_4,lug_boot_med,safety_low,unacc
796,buying_high,maint_low,doors_3,persons_4,lug_boot_med,safety_med,unacc
797,buying_high,maint_low,doors_3,persons_4,lug_boot_med,safety_high,acc
798,buying_high,maint_low,doors_3,persons_4,lug_boot_big,safety_low,unacc
799,buying_high,maint_low,doors_3,persons_4,lug_boot_big,safety_med,acc
800,buying_high,maint_low,doors_3,persons_4,lug_boot_big,safety_high,acc
801,buying_high,maint_low,doors_3,persons_more,lug_boot_small,safety_low,unacc
802,buying_high,maint_low,doors_3,persons_more,lug_boot_small,safety_med,unacc
803,buying_high,maint_low,doors_3,persons_more,lug_boot_small,safety_high,acc
804,buying_high,maint_low,doors_3,persons_more,lug_boot_med,safety_low,unacc
805,buying_high,maint_low,doors_3,persons_more,lug_boot_med,safety_med,acc
806,buying_high,maint_low,doors_3,persons_more,lug_boot_med,safety_high,acc
807,buying_high,maint_low,doors_3,persons_more,lug_boot_big,safety_low,unacc
808,buying_high,maint_low,doors_3,persons_more,lug_boot_big,safety_med,acc
809,buying_high,maint_low,doors_3,persons_more,lug_boot_big,safety_high,acc
810,buying_high,maint_low,doors_4,persons_2,lug_boot_small,safety_low,unacc
811,buying_high,maint_low,doors_4,persons_2,lug_boot_small,safety_med,unacc
812,buying_high,maint_low,doors_4,persons_2,lug_boot_small,safety_high,unacc
813,buying_high,maint_low,doors_4,persons_2,lug_boot_med,safety_low,unacc
814,buying_high,maint_low,doors_4,persons_2,lug_boot_med,safety_med,unacc
815,buying_high,maint_low,doors_4,persons_2,lug_boot_med,safety_high,unacc
816,buying_high,maint_low,doors_4,persons_2,lug_boot_big,safety_low,unacc
817,buying_high,maint_low,doors_4,persons_2,lug_boot_big,safety_med,unacc
818,buying_high,maint_low,doors_4,persons_2,lug_boot_big,safety_high,unacc
819,buying_high,maint_low,doors_4,persons_4,lug_boot_small,safety_low,unacc
820,buying_high,maint_low,doors_4,persons_4,lug_boot_small,safety_med,unacc
821,buying_high,maint_low,doors_4,persons_4,lug_boot_small,safety_high,acc
822,buying_high,maint_low,doors_4,persons_4,lug_boot_med,safety_low,unacc
823,buying_high,maint_low,doors_4,persons_4,lug_boot_med,safety_med,acc
824,buying_high,maint_low,doors_4,persons_4,lug_boot_med,safety_high,acc
825,buying_high,maint_low,doors_4,persons_4,lug_boot_big,safety_low,unacc
826,buying_high,maint_low,doors_4,persons_4,lug_boot_big,safety_med,acc
827,buying_high,maint_low,doors_4,persons_4,lug_boot_big,safety_high,acc
828,buying_high,maint_low,doors_4,persons_more,lug_boot_small,safety_low,unacc
829,buying_high,maint_low,doors_4,persons_more,lug_boot_small,safety_med,unacc
830,buying_high,maint_low,doors_4,persons_more,lug_boot_small,safety_high,acc
831,buying_high,maint_low,doors_4,persons_more,lug_boot_med,safety_low,unacc
832,buying_high,maint_low,doors_4,persons_more,lug_boot_med,safety_med,acc
833,buying_high,maint_low,doors_4,persons_more,lug_boot_med,safety_high,acc
834,buying_high,maint_low,doors_4,persons_more,lug_boot_big,safety_low,unacc
835,buying_high,maint_low,doors_4,persons_more,lug_boot_big,safety_med,acc
836,buying_high,maint_low,doors_4,persons_more,lug_boot_big,safety_high,acc
837,buying_high,maint_low,doors_5more,persons_2,lug_boot_small,safety_low,unacc
838,buying_high,maint_low,doors_5more,persons_2,lug_boot_small,safety_med,unacc
839,buying_high,maint_low,doors_5more,persons_2,lug_boot_small,safety_high,unacc
840,buying_high,maint_low,doors_5more,persons_2,lug_boot_med,safety_low,unacc
841,buying_high,maint_low,doors_5more,persons_2,lug_boot_med,safety_med,unacc
842,buying_high,maint_low,doors_5more,persons_2,lug_boot_med,safety_high,unacc
843,buying_high,maint_low,doors_5more,persons_2,lug_boot_big,safety_low,unacc
844,buying_high,maint_low,doors_5more,persons_2,lug_boot_big,safety_med,unacc
845,buying_high,maint_low,doors_5more,persons_2,lug_boot_big,safety_high,unacc
846,buying_high,maint_low,doors_5more,persons_4,lug_boot_small,safety_low,unacc
847,buying_high,maint_low,doors_5more,persons_4,lug_boot_small,safety_med,unacc
848,buying_high,maint_low,doors_5more,persons_4,lug_boot_small,safety_high,acc
849,buying_high,maint_low,doors_5more,persons_4,lug_boot_med,safety_low,unacc
850,buying_high,maint_low,doors_5more,persons_4,lug_boot_med,safety_med,acc
851,buying_high,maint_low,doors_5more,persons_4,lug_boot_med,safety_high,acc
852,buying_high,maint_low,doors_5more,persons_4,lug_boot_big,safety_low,unacc
853,buying_high,maint_low,doors_5more,persons_4,lug_boot_big,safety_med,acc
854,buying_high,maint_low,doors_5more,persons_4,lug_boot_big,safety_high,acc
855,buying_high,maint_low,doors_5more,persons_more,lug_boot_small,safety_low,unacc
856,buying_high,maint_low,doors_5more,persons_more,lug_boot_small,safety_med,unacc
857,buying_high,maint_low,doors_5more,persons_more,lug_boot_small,safety_high,acc
858,buying_high,maint_low,doors_5more,persons_more,lug_boot_med,safety_low,unacc
859,buying_high,maint_low,doors_5more,persons_more,lug_boot_med,safety_med,acc
860,buying_high,maint_low,doors_5more,persons_more,lug_boot_med,safety_high,acc
861,buying_high,maint_low,doors_5more,persons_more,lug_boot_big,safety_low,unacc
862,buying_high,maint_low,doors_5more,persons_more,lug_boot_big,safety_med,acc
863,buying_high,maint_low,doors_5more,persons_more,lug_boot_big,safety_high,acc
864,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_small,safety_low,unacc
865,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_small,safety_med,unacc
866,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_small,safety_high,unacc
867,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_med,safety_low,unacc
868,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_med,safety_med,unacc
869,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_med,safety_high,unacc
870,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_big,safety_low,unacc
871,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_big,safety_med,unacc
872,buying_med,maint_vhigh,doors_2,persons_2,lug_boot_big,safety_high,unacc
873,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_small,safety_low,unacc
874,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_small,safety_med,unacc
875,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_small,safety_high,acc
876,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_med,safety_low,unacc
877,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_med,safety_med,unacc
878,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_med,safety_high,acc
879,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_big,safety_low,unacc
880,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_big,safety_med,acc
881,buying_med,maint_vhigh,doors_2,persons_4,lug_boot_big,safety_high,acc
882,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_small,safety_low,unacc
883,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_small,safety_med,unacc
884,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_small,safety_high,unacc
885,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_med,safety_low,unacc
886,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_med,safety_med,unacc
887,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_med,safety_high,acc
888,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_big,safety_low,unacc
889,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_big,safety_med,acc
890,buying_med,maint_vhigh,doors_2,persons_more,lug_boot_big,safety_high,acc
891,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_small,safety_low,unacc
892,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_small,safety_med,unacc
893,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_small,safety_high,unacc
894,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_med,safety_low,unacc
895,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_med,safety_med,unacc
896,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_med,safety_high,unacc
897,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_big,safety_low,unacc
898,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_big,safety_med,unacc
899,buying_med,maint_vhigh,doors_3,persons_2,lug_boot_big,safety_high,unacc
900,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_small,safety_low,unacc
901,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_small,safety_med,unacc
902,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_small,safety_high,acc
903,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_med,safety_low,unacc
904,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_med,safety_med,unacc
905,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_med,safety_high,acc
906,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_big,safety_low,unacc
907,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_big,safety_med,acc
908,buying_med,maint_vhigh,doors_3,persons_4,lug_boot_big,safety_high,acc
909,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_small,safety_low,unacc
910,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_small,safety_med,unacc
911,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_small,safety_high,acc
912,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_med,safety_low,unacc
913,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_med,safety_med,acc
914,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_med,safety_high,acc
915,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_big,safety_low,unacc
916,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_big,safety_med,acc
917,buying_med,maint_vhigh,doors_3,persons_more,lug_boot_big,safety_high,acc
918,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_small,safety_low,unacc
919,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_small,safety_med,unacc
920,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_small,safety_high,unacc
921,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_med,safety_low,unacc
922,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_med,safety_med,unacc
923,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_med,safety_high,unacc
924,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_big,safety_low,unacc
925,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_big,safety_med,unacc
926,buying_med,maint_vhigh,doors_4,persons_2,lug_boot_big,safety_high,unacc
927,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_small,safety_low,unacc
928,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_small,safety_med,unacc
929,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_small,safety_high,acc
930,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_med,safety_low,unacc
931,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_med,safety_med,acc
932,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_med,safety_high,acc
933,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_big,safety_low,unacc
934,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_big,safety_med,acc
935,buying_med,maint_vhigh,doors_4,persons_4,lug_boot_big,safety_high,acc
936,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_small,safety_low,unacc
937,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_small,safety_med,unacc
938,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_small,safety_high,acc
939,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_med,safety_low,unacc
940,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_med,safety_med,acc
941,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_med,safety_high,acc
942,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_big,safety_low,unacc
943,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_big,safety_med,acc
944,buying_med,maint_vhigh,doors_4,persons_more,lug_boot_big,safety_high,acc
945,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_small,safety_low,unacc
946,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_small,safety_med,unacc
947,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_small,safety_high,unacc
948,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_med,safety_low,unacc
949,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_med,safety_med,unacc
950,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_med,safety_high,unacc
951,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_big,safety_low,unacc
952,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_big,safety_med,unacc
953,buying_med,maint_vhigh,doors_5more,persons_2,lug_boot_big,safety_high,unacc
954,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_small,safety_low,unacc
955,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_small,safety_med,unacc
956,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_small,safety_high,acc
957,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_med,safety_low,unacc
958,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_med,safety_med,acc
959,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_med,safety_high,acc
960,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_big,safety_low,unacc
961,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_big,safety_med,acc
962,buying_med,maint_vhigh,doors_5more,persons_4,lug_boot_big,safety_high,acc
963,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_small,safety_low,unacc
964,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_small,safety_med,unacc
965,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_small,safety_high,acc
966,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_med,safety_low,unacc
967,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_med,safety_med,acc
968,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_med,safety_high,acc
969,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_big,safety_low,unacc
970,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_big,safety_med,acc
971,buying_med,maint_vhigh,doors_5more,persons_more,lug_boot_big,safety_high,acc
972,buying_med,maint_high,doors_2,persons_2,lug_boot_small,safety_low,unacc
973,buying_med,maint_high,doors_2,persons_2,lug_boot_small,safety_med,unacc
974,buying_med,maint_high,doors_2,persons_2,lug_boot_small,safety_high,unacc
975,buying_med,maint_high,doors_2,persons_2,lug_boot_med,safety_low,unacc
976,buying_med,maint_high,doors_2,persons_2,lug_boot_med,safety_med,unacc
977,buying_med,maint_high,doors_2,persons_2,lug_boot_med,safety_high,unacc
978,buying_med,maint_high,doors_2,persons_2,lug_boot_big,safety_low,unacc
979,buying_med,maint_high,doors_2,persons_2,lug_boot_big,safety_med,unacc
980,buying_med,maint_high,doors_2,persons_2,lug_boot_big,safety_high,unacc
981,buying_med,maint_high,doors_2,persons_4,lug_boot_small,safety_low,unacc
982,buying_med,maint_high,doors_2,persons_4,lug_boot_small,safety_med,unacc
983,buying_med,maint_high,doors_2,persons_4,lug_boot_small,safety_high,acc
984,buying_med,maint_high,doors_2,persons_4,lug_boot_med,safety_low,unacc
985,buying_med,maint_high,doors_2,persons_4,lug_boot_med,safety_med,unacc
986,buying_med,maint_high,doors_2,persons_4,lug_boot_med,safety_high,acc
987,buying_med,maint_high,doors_2,persons_4,lug_boot_big,safety_low,unacc
988,buying_med,maint_high,doors_2,persons_4,lug_boot_big,safety_med,acc
989,buying_med,maint_high,doors_2,persons_4,lug_boot_big,safety_high,acc
990,buying_med,maint_high,doors_2,persons_more,lug_boot_small,safety_low,unacc
991,buying_med,maint_high,doors_2,persons_more,lug_boot_small,safety_med,unacc
992,buying_med,maint_high,doors_2,persons_more,lug_boot_small,safety_high,unacc
993,buying_med,maint_high,doors_2,persons_more,lug_boot_med,safety_low,unacc
994,buying_med,maint_high,doors_2,persons_more,lug_boot_med,safety_med,unacc
995,buying_med,maint_high,doors_2,persons_more,lug_boot_med,safety_high,acc
996,buying_med,maint_high,doors_2,persons_more,lug_boot_big,safety_low,unacc
997,buying_med,maint_high,doors_2,persons_more,lug_boot_big,safety_med,acc
998,buying_med,maint_high,doors_2,persons_more,lug_boot_big,safety_high,acc
999,buying_med,maint_high,doors_3,persons_2,lug_boot_small,safety_low,unacc
1000,buying_med,maint_high,doors_3,persons_2,lug_boot_small,safety_med,unacc
1001,buying_med,maint_high,doors_3,persons_2,lug_boot_small,safety_high,unacc
1002,buying_med,maint_high,doors_3,persons_2,lug_boot_med,safety_low,unacc
1003,buying_med,maint_high,doors_3,persons_2,lug_boot_med,safety_med,unacc
1004,buying_med,maint_high,doors_3,persons_2,lug_boot_med,safety_high,unacc
1005,buying_med,maint_high,doors_3,persons_2,lug_boot_big,safety_low,unacc
1006,buying_med,maint_high,doors_3,persons_2,lug_boot_big,safety_med,unacc
1007,buying_med,maint_high,doors_3,persons_2,lug_boot_big,safety_high,unacc
1008,buying_med,maint_high,doors_3,persons_4,lug_boot_small,safety_low,unacc
1009,buying_med,maint_high,doors_3,persons_4,lug_boot_small,safety_med,unacc
1010,buying_med,maint_high,doors_3,persons_4,lug_boot_small,safety_high,acc
1011,buying_med,maint_high,doors_3,persons_4,lug_boot_med,safety_low,unacc
1012,buying_med,maint_high,doors_3,persons_4,lug_boot_med,safety_med,unacc
1013,buying_med,maint_high,doors_3,persons_4,lug_boot_med,safety_high,acc
