,parents,has_nurs,form,children,housing,finance,social,health,class
7118,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
7119,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
7120,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
7121,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
7122,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7123,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
7124,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7125,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
7126,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
7127,parents_pretentious,has_nurs_critical,form_complete,children_more,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
7128,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
7129,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
7130,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
7131,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
7132,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
7133,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7134,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
7135,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
7136,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
7137,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_recommended,priority
7138,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
7139,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
7140,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,priority
7141,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
7142,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7143,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
7144,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
7145,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
7146,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_recommended,priority
7147,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
7148,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
7149,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,priority
7150,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
7151,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7152,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
7153,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
7154,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
7155,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_recommended,priority
7156,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
7157,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
7158,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,priority
7159,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
7160,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7161,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
7162,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
7163,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
7164,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
7165,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
7166,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
7167,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
7168,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
7169,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7170,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
7171,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
7172,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
7173,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
7174,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
7175,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
7176,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7177,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
7178,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7179,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
7180,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
7181,parents_pretentious,has_nurs_critical,form_completed,children_1,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
7182,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
7183,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
7184,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
7185,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
7186,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
7187,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7188,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
7189,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
7190,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
7191,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_recommended,priority
7192,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
7193,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
7194,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,priority
7195,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
7196,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7197,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
7198,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
7199,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
7200,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_recommended,priority
7201,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
7202,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
7203,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,priority
7204,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
7205,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7206,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
7207,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
7208,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
7209,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_recommended,priority
7210,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
7211,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
7212,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,priority
7213,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
7214,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7215,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
7216,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
7217,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
7218,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
7219,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
7220,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
7221,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
7222,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
7223,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7224,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
7225,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
7226,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
7227,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
7228,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
7229,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
7230,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7231,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
7232,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7233,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
7234,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
7235,parents_pretentious,has_nurs_critical,form_completed,children_2,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
7236,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
7237,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
7238,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
7239,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
7240,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
7241,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7242,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
7243,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
7244,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
7245,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_nonprob,health_recommended,spec_prior
7246,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
7247,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
7248,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7249,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
7250,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7251,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
7252,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
7253,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
7254,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_nonprob,health_recommended,spec_prior
7255,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
7256,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
7257,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,spec_prior
7258,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
7259,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7260,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
7261,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
7262,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
7263,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_nonprob,health_recommended,spec_prior
7264,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
7265,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
7266,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7267,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
7268,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7269,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
7270,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
7271,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
7272,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
7273,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
7274,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
7275,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
7276,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
7277,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7278,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
7279,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
7280,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
7281,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
7282,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
7283,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
7284,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7285,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
7286,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7287,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
7288,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
7289,parents_pretentious,has_nurs_critical,form_completed,children_3,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
7290,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_nonprob,health_recommended,priority
7291,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_nonprob,health_priority,spec_prior
7292,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_nonprob,health_not_recom,not_recom
7293,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_slightly_prob,health_recommended,priority
7294,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_slightly_prob,health_priority,spec_prior
7295,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7296,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_problematic,health_recommended,spec_prior
7297,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_problematic,health_priority,spec_prior
7298,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_convenient,social_problematic,health_not_recom,not_recom
7299,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_nonprob,health_recommended,spec_prior
7300,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_nonprob,health_priority,spec_prior
7301,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_nonprob,health_not_recom,not_recom
7302,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7303,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_slightly_prob,health_priority,spec_prior
7304,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7305,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_problematic,health_recommended,spec_prior
7306,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_problematic,health_priority,spec_prior
7307,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_convenient,finance_inconv,social_problematic,health_not_recom,not_recom
7308,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_nonprob,health_recommended,spec_prior
7309,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_nonprob,health_priority,spec_prior
7310,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_nonprob,health_not_recom,not_recom
7311,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_slightly_prob,health_recommended,spec_prior
7312,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_slightly_prob,health_priority,spec_prior
7313,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7314,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_problematic,health_recommended,spec_prior
7315,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_problematic,health_priority,spec_prior
7316,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_convenient,social_problematic,health_not_recom,not_recom
7317,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_nonprob,health_recommended,spec_prior
7318,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_nonprob,health_priority,spec_prior
7319,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_nonprob,health_not_recom,not_recom
7320,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7321,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_priority,spec_prior
7322,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7323,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_problematic,health_recommended,spec_prior
7324,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_problematic,health_priority,spec_prior
7325,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_less_conv,finance_inconv,social_problematic,health_not_recom,not_recom
7326,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_nonprob,health_recommended,spec_prior
7327,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_nonprob,health_priority,spec_prior
7328,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_nonprob,health_not_recom,not_recom
7329,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_slightly_prob,health_recommended,spec_prior
7330,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_slightly_prob,health_priority,spec_prior
7331,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_slightly_prob,health_not_recom,not_recom
7332,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_problematic,health_recommended,spec_prior
7333,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_problematic,health_priority,spec_prior
7334,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_convenient,social_problematic,health_not_recom,not_recom
7335,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_nonprob,health_recommended,spec_prior
7336,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_nonprob,health_priority,spec_prior
7337,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_nonprob,health_not_recom,not_recom
7338,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_slightly_prob,health_recommended,spec_prior
7339,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_slightly_prob,health_priority,spec_prior
7340,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_slightly_prob,health_not_recom,not_recom
7341,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_problematic,health_recommended,spec_prior
7342,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_problematic,health_priority,spec_prior
7343,parents_pretentious,has_nurs_critical,form_completed,children_more,housing_critical,finance_inconv,social_problematic,health_not_recom,not_recom
